"'"	0.00015891993124879283
"''"	2.689414221133417e-05
"'advertisement'"	1.4669532115273183e-05
"'font"	9.04621147108513e-05
"'margin"	2.689414221133417e-05
"'removal'"	1.4669532115273183e-05
"'text"	9.29070367300635e-05
"'times"	2.444922019212197e-05
"0"	0.012129258137311711
"00"	0.0016429875969105965
"000"	0.0015476356381613208
"000's"	2.2004298172909775e-05
"0000"	0.0004914293258616516
"000000"	0.0012542449958558573
"000000000000000000000"	2.9339064230546366e-05
"000033"	3.911875230739515e-05
"000066"	0.000198038683556188
"000080"	0.0003007254083631003
"000099"	5.867812846109273e-05
"0000cc"	6.112305048030493e-05
"0000ff"	0.00030561525240152467
"0001pt"	2.689414221133417e-05
"003399"	7.82375046147903e-05
"006600"	4.400859634581955e-05
"006666"	3.422890826897076e-05
"0066cc"	5.867812846109273e-05
"0077cc"	5.867812846109273e-05
"008000"	3.911875230739515e-05
"00ff00"	1.9559376153697576e-05
"00ffff"	3.178398624975856e-05
"01"	0.0005525523763419566
"0100"	0.003606259978337991
"0102"	9.779688076848788e-05
"02"	0.0007848199681671153
"0200"	0.0001882589954793392
"03"	0.0006063406607646249
"0300"	0.00010268672480691228
"0312"	1.4669532115273183e-05
"04"	0.00047431487172716624
"0400"	0.0011148844407607619
"05"	0.0005843363625917151
"0500"	0.0003398441606704954
"0530"	2.689414221133417e-05
"06"	0.0005158785460537736
"0600"	0.00013691563307588304
"07"	0.0005378828442266834
"0700"	0.0004523105735542565
"0729"	3.422890826897076e-05
"08"	0.0004718699497079541
"0800"	0.00022493282576752216
"0801"	6.601289451872933e-05
"09"	0.0007457012158597202
"0900"	0.00012224610096060986
"0903"	3.422890826897076e-05
"0913"	0.00010268672480691228
"0915"	7.82375046147903e-05
"0916"	5.623320644188054e-05
"09242002"	2.9339064230546366e-05
"0a"	3.422890826897076e-05
"0cm"	0.000173589463364066
"0in"	0.0002689414221133417
"0pt"	0.0002860558762478271
"0px"	0.0008826168489356032
"1"	0.009405615007909323
"1'"	1.711445413448538e-05
"10"	0.002195539973252553
"100"	0.0016967758813332648
"1000"	0.00011735625692218546
"1000010979"	1.9559376153697576e-05
"1000023044"	1.9559376153697576e-05
"101"	0.00014914024317194403
"102"	7.334766057636592e-05
"102192086381143"	1.4669532115273183e-05
"103"	0.00012469102297982205
"104"	8.557227067242691e-05
"105"	8.31273486532147e-05
"105th"	1.711445413448538e-05
"106"	5.867812846109273e-05
"107"	5.867812846109273e-05
"108"	5.134336240345614e-05
"109"	6.356797249951712e-05
"1090346"	2.9339064230546366e-05
"10pt"	0.00013202578903745866
"10px"	1.4669532115273183e-05
"10th"	1.4669532115273183e-05
"11"	0.0037236162352601763
"110"	9.535195874927569e-05
"1100"	6.112305048030493e-05
"111"	9.04621147108513e-05
"111111"	9.04621147108513e-05
"112"	3.422890826897076e-05
"113"	9.29070367300635e-05
"114"	8.80171926916391e-05
"115"	7.82375046147903e-05
"116"	5.623320644188054e-05
"1167"	7.334766057636592e-05
"117"	5.378828442266834e-05
"118"	4.889844038424394e-05
"119"	7.579258259557811e-05
"11px"	1.711445413448538e-05
"12"	0.001523186417969199
"120"	0.0006161203488414737
"1200"	0.0001662546973064294
"121"	7.579258259557811e-05
"122"	5.867812846109273e-05
"123"	5.134336240345614e-05
"124"	3.422890826897076e-05
"125"	0.00023226759182515874
"1252"	0.0002493820459596441
"126"	4.400859634581955e-05
"127"	0.0022615528677712824
"1270627320"	3.422890826897076e-05
"1275"	3.422890826897076e-05
"128"	4.400859634581955e-05
"129"	0.0001564750092295806
"12a1"	3.422890826897076e-05
"12px"	4.156367432660735e-05
"13"	0.001386270784893316
"130"	9.535195874927569e-05
"131"	6.356797249951712e-05
"132"	7.82375046147903e-05
"133"	5.623320644188054e-05
"134"	3.422890826897076e-05
"134085"	3.667383028818296e-05
"135"	8.80171926916391e-05
"136"	0.000173589463364066
"137"	6.112305048030493e-05
"138"	4.889844038424394e-05
"139"	6.845781653794152e-05
"13pt"	7.334766057636592e-05
"14"	0.001227350853644523
"140"	7.82375046147903e-05
"141"	7.82375046147903e-05
"142"	5.134336240345614e-05
"143"	8.068242663400251e-05
"144"	3.178398624975856e-05
"145"	0.00022493282576752216
"146"	3.911875230739515e-05
"147"	7.334766057636592e-05
"148"	7.82375046147903e-05
"149"	0.00030561525240152467
"14pt"	2.444922019212197e-05
"14px"	2.444922019212197e-05
"15"	0.0016478774409490209
"150"	0.00012713594499903425
"151"	0.00017114454134485382
"152"	8.31273486532147e-05
"153"	5.623320644188054e-05
"1534"	2.689414221133417e-05
"154"	5.134336240345614e-05
"155"	4.400859634581955e-05
"156"	3.911875230739515e-05
"157"	7.334766057636592e-05
"158"	7.579258259557811e-05
"159"	0.0001809242294217026
"1596"	7.334766057636592e-05
"16"	0.0010928801425878522
"160"	4.400859634581955e-05
"1600"	9.29070367300635e-05
"161"	0.00010024180278770009
"1618"	3.178398624975856e-05
"162"	5.134336240345614e-05
"163"	7.090273855715371e-05
"164"	5.623320644188054e-05
"165"	4.400859634581955e-05
"166"	7.090273855715371e-05
"167"	6.356797249951712e-05
"168"	0.000173589463364066
"169"	6.356797249951712e-05
"17"	0.0011148844407607619
"170"	6.601289451872933e-05
"1700"	1.9559376153697576e-05
"17090200005"	1.4669532115273183e-05
"171"	9.04621147108513e-05
"172"	4.400859634581955e-05
"173"	5.378828442266834e-05
"1736"	6.356797249951712e-05
"174"	4.645351836503175e-05
"175"	2.444922019212197e-05
"1754388"	3.422890826897076e-05
"176"	4.645351836503175e-05
"177"	7.579258259557811e-05
"178"	4.400859634581955e-05
"179"	5.378828442266834e-05
"17pt"	0.00011735625692218546
"18"	0.0012566899178750694
"180"	0.00011980117894139767
"18090200013"	1.4669532115273183e-05
"181"	9.535195874927569e-05
"182"	1.711445413448538e-05
"183"	2.689414221133417e-05
"184"	3.911875230739515e-05
"185"	7.334766057636592e-05
"186"	8.31273486532147e-05
"187"	4.156367432660735e-05
"188"	5.867812846109273e-05
"189"	8.068242663400251e-05
"19"	0.0012566899178750694
"190"	5.378828442266834e-05
"1900"	6.845781653794152e-05
"191"	3.422890826897076e-05
"192"	0.00011246641288376108
"193"	0.0006625738672065055
"194"	0.00020292852759461237
"195"	0.00011002149086454887
"196"	8.557227067242691e-05
"197"	3.178398624975856e-05
"1979"	1.711445413448538e-05
